00744916-a	yue:lemma	難嘅		
00744916-a	yue:lemma	唔容易嘅		
00744916-a	yue:lemma	困難嘅		
00744916-a	yue:lemma	艱苦嘅		
00745642-a	yue:lemma	有挑戰性		
00746479-v	yue:lemma	注定		
00746479-v	yue:lemma	整定		
00747640-v	yue:lemma	開始		
00749376-v	yue:lemma	指示		
00749376-v	yue:lemma	指		
00750296-a	yue:lemma	簡單		
00750296-a	yue:lemma	簡易		
00750296-a	yue:lemma	容易		
00750296-a	yue:lemma	簡單嘅		
00750296-a	yue:lemma	簡易嘅		
00750296-a	yue:lemma	容易嘅		
00752493-v	yue:lemma	要求		
00752493-v	yue:lemma	請求		
00752493-v	yue:lemma	索求		
00753685-n	yue:lemma	舞弊		
00753685-n	yue:lemma	欺騙		
00753685-n	yue:lemma	惡作劇		
00753685-n	yue:lemma	瞞騙		
00753685-n	yue:lemma	作弊		
00753685-n	yue:lemma	欺詐		
00753685-n	yue:lemma	詐騙		
00754942-v	yue:lemma	索取		
00754942-v	yue:lemma	要求		
00755745-v	yue:lemma	需要		
00755745-v	yue:lemma	期望		
00755745-v	yue:lemma	要求		
00756338-v	yue:lemma	聲稱		
00756338-v	yue:lemma	話		
00756338-v	yue:lemma	指稱		
00756897-a	yue:lemma	齋		
00756898-v	yue:lemma	主張		
00756898-v	yue:lemma	宣稱		
00756898-v	yue:lemma	堅信		
00757080-n	yue:lemma	原罪		
00757080-n	yue:lemma	罪孽		
00757080-n	yue:lemma	罪惡		
00759269-v	yue:lemma	懇求		
00759269-v	yue:lemma	哀求		
00759269-v	yue:lemma	請求		
00759269-v	yue:lemma	乞求		
00759269-v	yue:lemma	求		
00759501-v	yue:lemma	懇請		
00759501-v	yue:lemma	懇求		
00759501-v	yue:lemma	求		
00759944-v	yue:lemma	祈禱		
00759944-v	yue:lemma	祈福		
00759944-v	yue:lemma	禱告		
00760576-v	yue:lemma	抗辯		
00760576-v	yue:lemma	辯護		
00760576-v	yue:lemma	答辯		
00760916-a	yue:lemma	直達嘅		
00760916-a	yue:lemma	直接嘅		
00763399-v	yue:lemma	下決心		
00763399-v	yue:lemma	決定		
00764222-v	yue:lemma	同意		
00764222-v	yue:lemma	贊成		
00764222-v	yue:lemma	應承		
00765977-v	yue:lemma	催促		
00765977-v	yue:lemma	迫		
00765977-v	yue:lemma	逼		
00768778-v	yue:lemma	𠱁		
00768778-v	yue:lemma	誘騙		
00768778-v	yue:lemma	哄騙		
00768778-v	yue:lemma	呃		
00770437-v	yue:lemma	引致		
00770437-v	yue:lemma	令到		
00770437-v	yue:lemma	搞到		
00770437-v	yue:lemma	導致		
00770437-v	yue:lemma	驅使		
00770993-a	yue:lemma	間接嘅		
00771961-v	yue:lemma	慫恿		
00771961-v	yue:lemma	啟發		
00771961-v	yue:lemma	唆使		
00771961-v	yue:lemma	煽動		
00771961-v	yue:lemma	啓發		
00771961-v	yue:lemma	激發		
00771961-v	yue:lemma	鼓勵		
00772189-v	yue:lemma	爭辯		
00772189-v	yue:lemma	辯論		
00772189-v	yue:lemma	爭論		
00772189-v	yue:lemma	理論		
00772189-v	yue:lemma	討論		
00773432-v	yue:lemma	拗撬		
00773432-v	yue:lemma	嗌交		
00773432-v	yue:lemma	爭辯		
00773432-v	yue:lemma	爭論		
00773432-v	yue:lemma	議論		
00773432-v	yue:lemma	辯論		
00773432-v	yue:lemma	討論		
00775156-v	yue:lemma	嗌交		
00775156-v	yue:lemma	爭辯		
00775156-v	yue:lemma	鬧交		
00775156-v	yue:lemma	紛爭		
00775156-v	yue:lemma	爭執		
00775156-v	yue:lemma	爭議		
00775156-v	yue:lemma	爭論		
00775156-v	yue:lemma	頂頸		
00775156-v	yue:lemma	非議		
00775156-v	yue:lemma	拗撬		
00775831-v	yue:lemma	反對		
00775831-v	yue:lemma	對抗		
00778275-v	yue:lemma	中止		
00778275-v	yue:lemma	中斷		
00778275-v	yue:lemma	切斷		
00778275-v	yue:lemma	打斷		
00778363-a	yue:lemma	末端		
00779360-v	yue:lemma	休息		
00779360-v	yue:lemma	唞啖氣		
00779360-v	yue:lemma	唞一唞		
00779360-v	yue:lemma	唞		
00779601-v	yue:lemma	休息		
00779601-v	yue:lemma	唞啖氣		
00779601-v	yue:lemma	唞		
00780352-a	yue:lemma	清楚		
00780352-a	yue:lemma	鮮明		
00780352-a	yue:lemma	清晰		
00780352-a	yue:lemma	明顯		
00780352-a	yue:lemma	利落		
00780352-a	yue:lemma	清楚嘅		
00780352-a	yue:lemma	鮮明嘅		
00780352-a	yue:lemma	清晰嘅		
00780352-a	yue:lemma	明顯嘅		
00780352-a	yue:lemma	利落嘅		
00780575-v	yue:lemma	離題		
00781303-v	yue:lemma	繼續		
00781303-v	yue:lemma	繼續進行		
00782057-v	yue:lemma	懇求		
00782057-v	yue:lemma	求		
00782057-v	yue:lemma	央求		
00782057-v	yue:lemma	央		
00782057-v	yue:lemma	乞求		
00782057-v	yue:lemma	請求		
00784342-v	yue:lemma	問		
00784342-v	yue:lemma	詢問		
00784342-v	yue:lemma	查詢		
00784342-v	yue:lemma	打聽		
00784727-v	yue:lemma	問		
00784727-v	yue:lemma	詢問		
00784727-v	yue:lemma	打聽		
00784727-v	yue:lemma	查問		
00785962-v	yue:lemma	詢問		
00785962-v	yue:lemma	追究		
00785962-v	yue:lemma	打聽		
00785962-v	yue:lemma	查		
00785962-v	yue:lemma	查明		
00785962-v	yue:lemma	調查		
00785962-v	yue:lemma	查核		
00785962-v	yue:lemma	追查		
00788184-v	yue:lemma	詢問		
00788184-v	yue:lemma	審問		
00788184-v	yue:lemma	質問		
00788184-v	yue:lemma	查問		
00788766-n	yue:lemma	辛苦		
00788766-n	yue:lemma	奮鬥		
00788766-n	yue:lemma	刻苦		
00788766-n	yue:lemma	努力		
00789448-v	yue:lemma	打電話		
00789448-v	yue:lemma	打		
00791078-n	yue:lemma	檢驗		
00791078-n	yue:lemma	測驗		
00791078-n	yue:lemma	化驗		
00791078-n	yue:lemma	測試		
00791078-n	yue:lemma	試驗		
00791227-a	yue:lemma	支配性嘅		
00792471-v	yue:lemma	叫		
00792471-v	yue:lemma	徵召		
00792471-v	yue:lemma	號召		
00792471-v	yue:lemma	傳召		
00794640-v	yue:lemma	求助於		
00794640-v	yue:lemma	搵...幫手		
00794825-a	yue:lemma	戲劇性嘅		
00794825-a	yue:lemma	誇張		
00794825-a	yue:lemma	誇張嘅		
00794825-a	yue:lemma	引人注目嘅		
00794981-v	yue:lemma	預定		
00794981-v	yue:lemma	安排		
00795632-v	yue:lemma	預訂		
00795632-v	yue:lemma	訂		
00795632-v	yue:lemma	預留		
00795632-v	yue:lemma	保留		
00795632-v	yue:lemma	預約		
00795632-v	yue:lemma	訂位		
00796588-v	yue:lemma	阻攔		
00796588-v	yue:lemma	阻止		
00796588-v	yue:lemma	拒絕		
00796588-v	yue:lemma	禁止		
00797299-a	yue:lemma	醉		
00797430-v	yue:lemma	拒絕		
00797430-v	yue:lemma	唔制		
00797430-v	yue:lemma	唔肯		
00798245-n	yue:lemma	搞到		
00798245-n	yue:lemma	運動		
00800248-a	yue:lemma	倔		
00800248-a	yue:lemma	鈍		
00800930-v	yue:lemma	無視		
00800930-v	yue:lemma	打發		
00800930-v	yue:lemma	唔騷		
00800930-v	yue:lemma	唔理		
00800930-v	yue:lemma	忽視		
00800930-v	yue:lemma	漠視		
00800930-v	yue:lemma	唔睺		
00802238-n	yue:lemma	風險		
00802238-n	yue:lemma	危險		
00802318-v	yue:lemma	容許		
00802318-v	yue:lemma	允許		
00802318-v	yue:lemma	許可		
00802318-v	yue:lemma	准許		
00802318-v	yue:lemma	准		
00804139-v	yue:lemma	答應		
00804139-v	yue:lemma	贊成		
00804139-v	yue:lemma	同意		
00804476-v	yue:lemma	就範		
00804476-v	yue:lemma	屈服		
00804476-v	yue:lemma	讓步		
00804476-v	yue:lemma	退讓		
00804476-v	yue:lemma	投降		
00804695-a	yue:lemma	活躍		
00804695-a	yue:lemma	踴躍		
00804695-a	yue:lemma	活躍嘅		
00804695-a	yue:lemma	踴躍嘅		
00805376-v	yue:lemma	同意		
00805376-v	yue:lemma	贊成		
00806049-v	yue:lemma	讓步		
00806049-v	yue:lemma	退讓		
00806049-v	yue:lemma	容許		
00806049-v	yue:lemma	讓出		
00806049-v	yue:lemma	准許		
00806049-v	yue:lemma	准		
00806502-v	yue:lemma	認可		
00806502-v	yue:lemma	核准		
00806502-v	yue:lemma	批准		
00806502-v	yue:lemma	通過		
00806512-a	yue:lemma	冇癮		
00806512-a	yue:lemma	乏味		
00806512-a	yue:lemma	冇癮嘅		
00806512-a	yue:lemma	乏味嘅		
00808855-v	yue:lemma	訪問		
00808855-v	yue:lemma	討論		
00810729-v	yue:lemma	甩身		
00810729-v	yue:lemma	走甩		
00810729-v	yue:lemma	避開		
00810729-v	yue:lemma	擺脫		
00810916-a	yue:lemma	熱切		
00810916-a	yue:lemma	熱誠		
00810916-a	yue:lemma	踴躍		
00810916-a	yue:lemma	熱切嘅		
00810916-a	yue:lemma	熱誠嘅		
00810916-a	yue:lemma	踴躍嘅		
00811355-n	yue:lemma	貯藏		
00811355-n	yue:lemma	存儲		
00811355-n	yue:lemma	擺埋		
00812298-v	yue:lemma	面對		
00812526-n	yue:lemma	掌握		
00812526-n	yue:lemma	抓握		
00815686-v	yue:lemma	答		
00815686-v	yue:lemma	答覆		
00815686-v	yue:lemma	解答		
00815686-v	yue:lemma	回答		
00816353-v	yue:lemma	駁嘴		
00816353-v	yue:lemma	頂頸		
00816353-v	yue:lemma	反駁		
00816556-v	yue:lemma	否認		
00817311-v	yue:lemma	承認		
00817311-v	yue:lemma	認		
00818553-v	yue:lemma	招供		
00818553-v	yue:lemma	承認		
00818974-v	yue:lemma	堅持		
00819508-v	yue:lemma	招供		
00819508-v	yue:lemma	懺悔		
00820801-v	yue:lemma	宣稱		
00820801-v	yue:lemma	聲明		
00820801-v	yue:lemma	宣布		
00822367-v	yue:lemma	宣布		
00822367-v	yue:lemma	判決		
00822970-n	yue:lemma	防備		
00822970-n	yue:lemma	戒備		
00822970-n	yue:lemma	防守		
00822970-n	yue:lemma	警戒		
00822970-n	yue:lemma	保衛		
00823750-n	yue:lemma	防禦		
00823750-n	yue:lemma	防護		
00823750-n	yue:lemma	保護		
00823750-n	yue:lemma	防衛		
00824321-a	yue:lemma	向西		
00824321-a	yue:lemma	西邊		
00824321-a	yue:lemma	西方		
00824321-a	yue:lemma	西		
00828003-v	yue:lemma	傳道		
00828003-v	yue:lemma	講道		
00829107-v	yue:lemma	教		
00829107-v	yue:lemma	教育		
00829107-v	yue:lemma	教授		
00829107-v	yue:lemma	點		
00829107-v	yue:lemma	教導		
00829107-v	yue:lemma	教學		
00830448-n	yue:lemma	駕馭		
00830448-n	yue:lemma	馭駕		
00830448-n	yue:lemma	控制		
00830448-n	yue:lemma	操控		
00831225-a	yue:lemma	愚昧		
00831225-a	yue:lemma	蠢		
00831225-a	yue:lemma	愚昧無知		
00831225-a	yue:lemma	無知		
00831225-a	yue:lemma	懵懂		
00831225-a	yue:lemma	冇教養		
00831225-a	yue:lemma	愚昧嘅		
00831225-a	yue:lemma	蠢嘅		
00831225-a	yue:lemma	愚昧無知嘅		
00831225-a	yue:lemma	無知嘅		
00831225-a	yue:lemma	懵懵懂懂嘅		
00831651-v	yue:lemma	單聲		
00831651-v	yue:lemma	通知		
00831651-v	yue:lemma	報信		
00833546-v	yue:lemma	更新		
00834009-v	yue:lemma	誤導		
00834009-v	yue:lemma	欺騙		
00834009-v	yue:lemma	呃		
00834009-v	yue:lemma	帶人遊花園		
00835032-n	yue:lemma	呼吸		
00835032-n	yue:lemma	唞氣		
00836236-v	yue:lemma	象徵		
00836236-v	yue:lemma	代表		
00838043-v	yue:lemma	扮		
00839619-a	yue:lemma	有效率		
00839619-a	yue:lemma	有效率嘅		
00840212-a	yue:lemma	經濟		
00840212-a	yue:lemma	實用		
00840212-a	yue:lemma	經濟嘅		
00840212-a	yue:lemma	實用嘅		
00841125-v	yue:lemma	低估		
00842199-a	yue:lemma	勁		
00842199-a	yue:lemma	強		
00842199-a	yue:lemma	實淨		
00842199-a	yue:lemma	硬淨		
00842199-a	yue:lemma	堅固		
00842199-a	yue:lemma	強勁		
00842199-a	yue:lemma	健壯		
00842199-a	yue:lemma	大力		
00842199-a	yue:lemma	強嘅		
00842199-a	yue:lemma	實淨嘅		
00842199-a	yue:lemma	硬淨嘅		
00842199-a	yue:lemma	堅固嘅		
00842199-a	yue:lemma	強勁嘅		
00842199-a	yue:lemma	健壯嘅		
00842199-a	yue:lemma	大力嘅		
00842199-a	yue:lemma	強大		
00842199-a	yue:lemma	堅定		
00842199-a	yue:lemma	結實		
00842199-a	yue:lemma	健碩		
00842199-a	yue:lemma	穩固		
00842199-a	yue:lemma	扎實		
00842199-a	yue:lemma	有力		
00842199-a	yue:lemma	強壯		
00842199-a	yue:lemma	強大嘅		
00842199-a	yue:lemma	堅定嘅		
00842199-a	yue:lemma	結實嘅		
00842199-a	yue:lemma	健碩嘅		
00842199-a	yue:lemma	穩固嘅		
00842199-a	yue:lemma	扎實嘅		
00842199-a	yue:lemma	有力嘅		
00842199-a	yue:lemma	強壯嘅		
00842538-v	yue:lemma	怪罪於		
00842538-v	yue:lemma	怪		
00842538-v	yue:lemma	責備		
00842538-v	yue:lemma	指責		
00842538-v	yue:lemma	責怪		
00842772-v	yue:lemma	怪		
00842772-v	yue:lemma	譴責		
00842772-v	yue:lemma	騷擾		
00842772-v	yue:lemma	責備		
00842772-v	yue:lemma	責怪		
00842772-v	yue:lemma	賴		
00842989-v	yue:lemma	控訴		
00842989-v	yue:lemma	控告		
00842989-v	yue:lemma	指控		
00842989-v	yue:lemma	告發		
00843468-v	yue:lemma	指責		
00843468-v	yue:lemma	控訴		
00843468-v	yue:lemma	控告		
00843468-v	yue:lemma	指控		
00843959-v	yue:lemma	控告		
00843959-v	yue:lemma	指控		
00844254-n	yue:lemma	性交		
00844254-n	yue:lemma	性行為		
00844254-n	yue:lemma	性事		
00844847-n	yue:lemma	受精		
00844847-n	yue:lemma	受孕		
00844847-n	yue:lemma	懷孕		
00845523-n	yue:lemma	性交		
00845523-n	yue:lemma	交配		
00845523-n	yue:lemma	做愛		
00848707-v	yue:lemma	介意		
00848707-v	yue:lemma	介懷		
00849357-a	yue:lemma	優美		
00849357-a	yue:lemma	端莊		
00849357-a	yue:lemma	典雅		
00849357-a	yue:lemma	優雅		
00849357-a	yue:lemma	高貴		
00849357-a	yue:lemma	文雅		
00849357-a	yue:lemma	優美嘅		
00849357-a	yue:lemma	端莊嘅		
00849357-a	yue:lemma	典雅嘅		
00849357-a	yue:lemma	優雅嘅		
00849357-a	yue:lemma	高貴嘅		
00849357-a	yue:lemma	文雅嘅		
00850192-v	yue:lemma	恥笑		
00850192-v	yue:lemma	嘲諷		
00850192-v	yue:lemma	嘲笑		
00850192-v	yue:lemma	奚落		
00851100-v	yue:lemma	呃		
00851100-v	yue:lemma	整古		
00851100-v	yue:lemma	玩		
00851744-a	yue:lemma	理想嘅		
00851744-a	yue:lemma	有資格嘅		
00851744-a	yue:lemma	合乎資格嘅		
00851744-a	yue:lemma	合適嘅		
00851744-a	yue:lemma	合格嘅		
00851744-a	yue:lemma	合條件嘅		
00851744-a	yue:lemma	有條件嘅		
00851994-n	yue:lemma	家庭計劃		
00851994-n	yue:lemma	計劃生育		
00851994-n	yue:lemma	節育		
00852506-v	yue:lemma	逗		
00852506-v	yue:lemma	𠱁		
00852506-v	yue:lemma	玩		
00853195-v	yue:lemma	揭發		
00853195-v	yue:lemma	踢爆		
00853195-v	yue:lemma	揭穿		
00853195-v	yue:lemma	拆穿		
00853195-v	yue:lemma	揭露		
00854150-v	yue:lemma	胡鬧		
00854420-v	yue:lemma	呃		
00854420-v	yue:lemma	欺騙		
00858781-v	yue:lemma	支持		
00858781-v	yue:lemma	激勵		
00858781-v	yue:lemma	啟發		
00858781-v	yue:lemma	鞭策		
00858781-v	yue:lemma	催促		
00858781-v	yue:lemma	啓發		
00859758-v	yue:lemma	搞笑		
00859758-v	yue:lemma	𠱁...笑		
00860611-a	yue:lemma	理論上嘅		
00860611-a	yue:lemma	理論嘅		
00861725-v	yue:lemma	讚		
00861929-v	yue:lemma	拍手		
00861929-v	yue:lemma	鼓掌		
00861929-v	yue:lemma	拍掌		
00862683-v	yue:lemma	抨擊		
00862683-v	yue:lemma	指責		
00862683-v	yue:lemma	攻擊		
00863049-a	yue:lemma	應用		
00863049-a	yue:lemma	實用		
00863049-a	yue:lemma	應用嘅		
00863049-a	yue:lemma	實用嘅		
00864159-v	yue:lemma	譴責		
00864159-v	yue:lemma	聲討		
00865387-v	yue:lemma	褻瀆		
00865387-v	yue:lemma	詛咒		
00865387-v	yue:lemma	咒罵		
00865387-v	yue:lemma	講粗口		
00865958-v	yue:lemma	詛咒		
00869126-v	yue:lemma	質疑		
00869126-v	yue:lemma	挑戰		
00869126-v	yue:lemma	駁斥		
00869126-v	yue:lemma	反對		
00869126-v	yue:lemma	反駁		
00869931-v	yue:lemma	被指控		
00869931-v	yue:lemma	檔案		
00870577-v	yue:lemma	警告		
00870577-v	yue:lemma	叮囑		
00870577-v	yue:lemma	提醒		
00871195-v	yue:lemma	勸誡		
00871195-v	yue:lemma	告誡		
00871195-v	yue:lemma	警告		
00871942-v	yue:lemma	預測		
00872414-v	yue:lemma	警覺		
00872414-v	yue:lemma	警惕		
00873682-v	yue:lemma	通知		
00875141-v	yue:lemma	推薦		
00875141-v	yue:lemma	建議		
00875141-v	yue:lemma	倡導		
00875394-v	yue:lemma	建議		
00875394-v	yue:lemma	提議		
00877127-n	yue:lemma	凝視		
00877127-n	yue:lemma	凝望		
00877559-v	yue:lemma	徵詢		
00877559-v	yue:lemma	請教		
00877559-v	yue:lemma	諮詢		
00877559-v	yue:lemma	商量		
00877625-n	yue:lemma	一眼		
00877848-v	yue:lemma	提示		
00877848-v	yue:lemma	提醒		
00878086-a	yue:lemma	初步		
00878086-a	yue:lemma	初步嘅		
00878136-v	yue:lemma	提出		
00878136-v	yue:lemma	呈交		
00878456-n	yue:lemma	啤住		
00878456-n	yue:lemma	凝視		
00878636-v	yue:lemma	提交		
00878636-v	yue:lemma	聽從		
00878636-v	yue:lemma	呈交		
00879540-v	yue:lemma	提名		
00879759-n	yue:lemma	觀測		
00879759-n	yue:lemma	觀察		
00879759-n	yue:lemma	監視		
00880207-a	yue:lemma	增加嘅		
00880207-a	yue:lemma	增強嘅		
00880227-v	yue:lemma	討好		
00880227-v	yue:lemma	奉承		
00880227-v	yue:lemma	刷鞋		
00880227-v	yue:lemma	阿諛奉承		
00881649-n	yue:lemma	視察		
00881649-n	yue:lemma	觀察		
00881649-n	yue:lemma	眺望		
00881998-v	yue:lemma	恭喜		
00881998-v	yue:lemma	祝賀		
00882948-v	yue:lemma	建議		
00882948-v	yue:lemma	褒揚		
00882948-v	yue:lemma	推舉		
00882948-v	yue:lemma	推薦		
00883226-v	yue:lemma	吹牛		
00883226-v	yue:lemma	扮嘢		
00883226-v	yue:lemma	晒料		
00883226-v	yue:lemma	曬料		
00883226-v	yue:lemma	吹		
00883297-n	yue:lemma	教育		
00883297-n	yue:lemma	教導		
00883297-n	yue:lemma	教學		
00884011-v	yue:lemma	承諾		
00884011-v	yue:lemma	保証		
00884011-v	yue:lemma	保證		
00884011-v	yue:lemma	擔保		
00884011-v	yue:lemma	答應		
00884011-v	yue:lemma	應承		
00884317-v	yue:lemma	保證		
00884317-v	yue:lemma	應承		
00884317-v	yue:lemma	發誓		
00884466-n	yue:lemma	等級		
00884466-n	yue:lemma	班別		
00884466-n	yue:lemma	課程		
00884466-n	yue:lemma	學級		
00884466-n	yue:lemma	學科		
00884466-n	yue:lemma	課目		
00887463-v	yue:lemma	獻身		
00887463-v	yue:lemma	投入		
00887463-v	yue:lemma	奉獻		
00888786-v	yue:lemma	簽約		
00888786-v	yue:lemma	約定		
00889229-v	yue:lemma	簽約		
00889229-v	yue:lemma	簽		
00889472-n	yue:lemma	堂		
00889831-a	yue:lemma	一樣		
00889831-a	yue:lemma	均等		
00889831-a	yue:lemma	平等		
00889831-a	yue:lemma	相等		
00889831-a	yue:lemma	一樣嘅		
00889831-a	yue:lemma	均等嘅		
00889831-a	yue:lemma	平等嘅		
00889831-a	yue:lemma	相等嘅		
00890100-v	yue:lemma	保証		
00890100-v	yue:lemma	打包單		
00890100-v	yue:lemma	擔保		
00890100-v	yue:lemma	保證		
00890590-v	yue:lemma	保証		
00890590-v	yue:lemma	打包單		
00890590-v	yue:lemma	擔保		
00890590-v	yue:lemma	保證		
00890590-v	yue:lemma	確保		
00892315-v	yue:lemma	感恩		
00892315-v	yue:lemma	多謝		
00892315-v	yue:lemma	道謝		
00892315-v	yue:lemma	感謝		
00892413-n	yue:lemma	班		
00892413-n	yue:lemma	工作室		
00892413-n	yue:lemma	研討會		
00893435-v	yue:lemma	交代		
00893435-v	yue:lemma	解釋		
00894552-n	yue:lemma	演習		
00894552-n	yue:lemma	訓練		
00894552-n	yue:lemma	鍛煉		
00894552-n	yue:lemma	練習		
00894552-n	yue:lemma	操練		
00896141-v	yue:lemma	證實		
00896141-v	yue:lemma	平反		
00896141-v	yue:lemma	辯護		
00897026-n	yue:lemma	排演		
00897026-n	yue:lemma	排練		
00897026-n	yue:lemma	綵排		
00897125-v	yue:lemma	致意		
00897125-v	yue:lemma	問候		
00897125-v	yue:lemma	致敬		
00897564-v	yue:lemma	演說		
00897564-v	yue:lemma	致詞		
00897811-n	yue:lemma	溫習		
00897811-n	yue:lemma	復習		
00897811-n	yue:lemma	練習		
00898210-v	yue:lemma	點頭		
00901103-v	yue:lemma	介紹		
00903559-n	yue:lemma	影相		
00903559-n	yue:lemma	攝影		
00904046-v	yue:lemma	赦免		
00904046-v	yue:lemma	釋放		
00906367-v	yue:lemma	監躉		
00906367-v	yue:lemma	犯人		
00906367-v	yue:lemma	犯		
00907147-v	yue:lemma	埋怨		
00907147-v	yue:lemma	發牢騷		
00907147-v	yue:lemma	投訴		
00908099-v	yue:lemma	阻止		
00908099-v	yue:lemma	制止		
00908099-v	yue:lemma	防止		
00908099-v	yue:lemma	勸阻		
00908492-n	yue:lemma	創作		
00908492-n	yue:lemma	發明		
00909219-v	yue:lemma	發牢騷		
00909219-v	yue:lemma	吟吟沉沉		
00910101-a	yue:lemma	平		
00910101-a	yue:lemma	平坦		
00910101-a	yue:lemma	扁平		
00910101-a	yue:lemma	平嘅		
00910101-a	yue:lemma	平坦嘅		
00910101-a	yue:lemma	扁平嘅		
00910135-v	yue:lemma	抗議		
00911048-n	yue:lemma	建造		
00911048-n	yue:lemma	建築		
00911048-n	yue:lemma	建立		
00911048-n	yue:lemma	建設		
00912001-n	yue:lemma	建造		
00912001-n	yue:lemma	裝配		
00912001-n	yue:lemma	組合		
00912960-n	yue:lemma	出產		
00912960-n	yue:lemma	生產		
00913387-a	yue:lemma	雙數嘅		
00913387-a	yue:lemma	偶數嘅		
00913454-a	yue:lemma	單數		
00914420-v	yue:lemma	尖叫		
00914420-v	yue:lemma	嗌		
00914421-a	yue:lemma	精密		
00914421-a	yue:lemma	準確		
00914421-a	yue:lemma	精確		
00914421-a	yue:lemma	精密嘅		
00914421-a	yue:lemma	準確嘅		
00914421-a	yue:lemma	精確嘅		
00914632-n	yue:lemma	產量		
00914632-n	yue:lemma	出產		
00914632-n	yue:lemma	生產		
00915605-v	yue:lemma	怒吼		
00915605-v	yue:lemma	咆哮		
00916274-v	yue:lemma	鬧		
00916274-v	yue:lemma	臭罵		
00916274-v	yue:lemma	勁鬧		
00916274-v	yue:lemma	狂鬧		
00916464-n	yue:lemma	農業		
00916464-n	yue:lemma	畜牧業		
00917772-v	yue:lemma	預料		
00917772-v	yue:lemma	批		
00917772-v	yue:lemma	估		
00917772-v	yue:lemma	意料		
00917772-v	yue:lemma	捉摸		
00917772-v	yue:lemma	預知		
00917772-v	yue:lemma	預報		
00918580-v	yue:lemma	打賭		
00919155-a	yue:lemma	神經過敏		
00919155-a	yue:lemma	緊張		
00919155-a	yue:lemma	神經緊張		
00919155-a	yue:lemma	神經		
00919155-a	yue:lemma	神經過敏嘅		
00919155-a	yue:lemma	緊張嘅		
00919155-a	yue:lemma	神經緊張嘅		
00919155-a	yue:lemma	神經嘅		
00920336-v	yue:lemma	確定		
00920336-v	yue:lemma	知悉		
00920336-v	yue:lemma	獲悉		
00920336-v	yue:lemma	查		
00920336-v	yue:lemma	落實		
00920336-v	yue:lemma	覆核		
00920336-v	yue:lemma	測定		
00920510-n	yue:lemma	培植		
00920510-n	yue:lemma	培養		
00921014-a	yue:lemma	刺激嘅		
00921014-a	yue:lemma	精彩嘅		
00921014-a	yue:lemma	刺激		
00921014-a	yue:lemma	精彩		
00921738-v	yue:lemma	標明		
00921790-n	yue:lemma	收成期		
00923307-v	yue:lemma	現出		
00923307-v	yue:lemma	證明		
00923307-v	yue:lemma	顯示		
00923307-v	yue:lemma	表現		
00923793-v	yue:lemma	指明		
00923793-v	yue:lemma	標明		
00923793-v	yue:lemma	表明		
00923793-v	yue:lemma	指出		
00923793-v	yue:lemma	點		
00923793-v	yue:lemma	指		
00923793-v	yue:lemma	指示		
00924825-n	yue:lemma	製作		
00924825-n	yue:lemma	生產		
00924825-n	yue:lemma	製做		
00925110-v	yue:lemma	懷疑		
00926505-a	yue:lemma	剩低嘅		
00926505-a	yue:lemma	遺留嘅		
00926505-a	yue:lemma	剩餘嘅		
00928015-v	yue:lemma	注明		
00928015-v	yue:lemma	標明		
00928015-v	yue:lemma	表示		
00928015-v	yue:lemma	表明		
00928015-v	yue:lemma	指出		
00928077-n	yue:lemma	設計		
00928077-n	yue:lemma	構思		
00928630-v	yue:lemma	傳遞		
00928630-v	yue:lemma	傳		
00928630-v	yue:lemma	傳達		
00928630-v	yue:lemma	傳送		
00929164-a	yue:lemma	絕種嘅		
00929567-a	yue:lemma	預咗嘅		
00929567-a	yue:lemma	預期之內嘅		
00929839-v	yue:lemma	暗示		
00930290-a	yue:lemma	意料之外		
00930290-a	yue:lemma	意想不到		
00930290-a	yue:lemma	意料之外嘅		
00930290-a	yue:lemma	意想不到嘅		
00930290-a	yue:lemma	出乎意料		
00930806-v	yue:lemma	暗示		
00931852-v	yue:lemma	意思係		
00931852-v	yue:lemma	表示		
00931852-v	yue:lemma	即係		
00932161-v	yue:lemma	代表		
00932161-v	yue:lemma	表示		
00933420-n	yue:lemma	藝術		
00933420-n	yue:lemma	美術		
00933420-n	yue:lemma	藝術創作		
00933821-v	yue:lemma	曝光		
00933821-v	yue:lemma	透露		
00933821-v	yue:lemma	宣布		
00933821-v	yue:lemma	揭發		
00933821-v	yue:lemma	泄露		
00933821-v	yue:lemma	泄漏		
00933821-v	yue:lemma	洩露		
00933821-v	yue:lemma	揭曉		
00933821-v	yue:lemma	暴露		
00933821-v	yue:lemma	露出		
00933821-v	yue:lemma	拆穿		
00933821-v	yue:lemma	揭露		
00934199-a	yue:lemma	平		
00934199-a	yue:lemma	便宜		
00934199-a	yue:lemma	抵買		
00934199-a	yue:lemma	抵		
00934199-a	yue:lemma	廉價		
00935500-a	yue:lemma	有經驗嘅		
00936330-v	yue:lemma	出賣		
00936330-v	yue:lemma	暴露		
00936330-v	yue:lemma	泄露		
00936620-n	yue:lemma	繪畫		
00937186-a	yue:lemma	生手		
00937186-a	yue:lemma	冇經驗		
00937186-a	yue:lemma	生手嘅		
00937186-a	yue:lemma	冇經驗嘅		
00938247-v	yue:lemma	解釋		
00938419-n	yue:lemma	描		
00938419-n	yue:lemma	描繪		
00938419-n	yue:lemma	繪		
00939277-v	yue:lemma	講明		
00939277-v	yue:lemma	解釋		
